coin,fundingRate,premium,time,funding_zscore,liquidation_risk
BTC,-0.00056269,-0.0005450151,2026-01-25 04:00:00.109,-1.3146619439567593,normal
BTC,0.0003193999999999,-0.0004744483,2026-01-25 05:00:00.110,-0.33896297107136125,normal
BTC,0.00015685,-0.0004874519,2026-01-25 06:00:00.117,-0.5187630686151967,normal
BTC,-0.00065226,-0.000552181,2026-01-25 07:00:00.059,-1.4137372730063515,normal
BTC,7.339999999999999e-06,-0.0004994131,2026-01-25 08:00:00.042,-0.6841393379710589,normal
BTC,0.0002592,-0.0004792642,2026-01-25 09:00:00.055,-0.4055515030438471,normal
BTC,0.00085815,-0.0004313478,2026-01-25 10:00:00.045,0.25696014521174515,normal
BTC,0.00098049,-0.0004215607,2026-01-25 11:00:00.011,0.39228308543645374,normal
BTC,0.00054194,-0.0004566449,2026-01-25 12:00:00.029,-0.09280662713135668,normal
BTC,0.00125,-0.0003844579,2026-01-25 13:00:00.065,0.6903939700200828,normal
BTC,0.00125,-0.0003329044,2026-01-25 14:00:00.031,0.6903939700200828,normal
BTC,0.00125,-0.0003892919,2026-01-25 15:00:00.075,0.6903939700200828,normal
BTC,0.00081445,-0.0004348442,2026-01-25 16:00:00.012,0.20862262283296662,normal
BTC,0.00066521,-0.0004467831,2026-01-25 17:00:00.013,0.04354500636136699,normal
BTC,0.00048001,-0.0004615996,2026-01-25 18:00:00.020,-0.16130874980682008,normal
BTC,0.00088253,-0.0004293979,2026-01-25 19:00:00.010,0.28392739453885313,normal
BTC,0.00125,-0.0003994714,2026-01-25 20:00:00.016,0.6903939700200828,normal
BTC,0.00125,-0.0003947301,2026-01-25 21:00:00.021,0.6903939700200828,normal
BTC,0.00125,-0.0003487383,2026-01-25 22:00:00.063,0.6903939700200828,normal
BTC,0.00125,-0.0003258201,2026-01-25 23:00:00.127,0.6903939700200828,normal
BTC,0.00125,-0.000232593,2026-01-26 00:00:00.127,0.6903939700200828,normal
BTC,0.00125,-0.0003169011,2026-01-26 01:00:00.001,0.6903939700200828,normal
BTC,0.00125,-0.000369312,2026-01-26 02:00:00.026,0.6903939700200828,normal
BTC,0.00055348,-0.0004557212,2026-01-26 03:00:00.059,-0.08004198163361977,normal
BTC,0.00013933,-0.0004888536,2026-01-26 04:00:00.056,-0.5381423224384507,normal
BTC,0.00064133,-0.0004486934,2026-01-26 05:00:00.020,0.01713081793104135,normal
BTC,0.0004957,-0.0004603441,2026-01-26 06:00:00.101,-0.1439536988657896,normal
BTC,7.831e-05,-0.0004937353,2026-01-26 07:00:00.055,-0.6056378742817702,normal
BTC,0.00075441,-0.0004396475,2026-01-26 08:00:00.040,0.14221107034734048,normal
BTC,0.00125,-0.0003665464,2026-01-26 09:00:00.056,0.6903939700200828,normal
BTC,0.00120464,-0.0004036288,2026-01-26 10:00:00.060,0.6402202854639869,normal
BTC,0.0011216099999999,-0.0004102708,2026-01-26 11:00:00.055,0.548378992944197,normal
BTC,0.00118915,-0.0004048682,2026-01-26 12:00:00.081,0.6230864588816691,normal
BTC,0.0007473,-0.0004402158,2026-01-26 13:00:00.000,0.13434654439509536,normal
BTC,0.0005961899999999,-0.0004523047,2026-01-26 14:00:00.050,-0.03279951983058097,normal
BTC,0.00125,-0.0003926012,2026-01-26 15:00:00.064,0.6903939700200828,normal
BTC,0.00125,-0.0003233432,2026-01-26 16:00:00.006,0.6903939700200828,normal
BTC,0.00011485,-0.0004908119,2026-01-26 17:00:00.012,-0.5652201839449152,normal
BTC,-0.00038121,-0.0005304969,2026-01-26 18:00:00.010,-1.113922960860633,normal
BTC,5.915e-05,-0.0004952683,2026-01-26 19:00:00.045,-0.6268311678464704,normal
BTC,-0.0002274999999999,-0.0005181999,2026-01-26 20:00:00.034,-0.9439009799716883,normal
BTC,0.0002587699999999,-0.0004792986,2026-01-26 21:00:00.094,-0.40602713541519053,normal
BTC,0.00047135,-0.0004622918,2026-01-26 22:00:00.049,-0.17088776453909063,normal
BTC,-9.065e-05,-0.000507252,2026-01-26 23:00:00.079,-0.7925282125224662,normal
BTC,0.00125,-0.000384375,2026-01-27 00:00:00.085,0.6903939700200828,normal
BTC,0.0003206399999999,-0.0004743488,2026-01-27 01:00:00.073,-0.33759138004734096,normal
BTC,0.00093591,-0.0004251271,2026-01-27 02:00:00.052,0.34297217587933815,normal
BTC,0.00125,-0.000371628,2026-01-27 03:00:00.012,0.6903939700200828,normal
BTC,0.0010995,-0.0004120397,2026-01-27 04:00:00.017,0.5239226400885916,normal
BTC,0.00102996,-0.0004176033,2026-01-27 05:00:00.023,0.4470029305641005,normal
BTC,0.00125,-0.0003922134,2026-01-27 06:00:00.000,0.6903939700200828,normal
BTC,0.00114988,-0.0004080096,2026-01-27 07:00:00.049,0.5796490560483826,normal
BTC,0.00125,-0.0003451278,2026-01-27 08:00:00.092,0.6903939700200828,normal
BTC,0.00102269,-0.0004181851,2026-01-27 09:00:00.020,0.43896142512488495,normal
BTC,0.00083385,-0.0004332917,2026-01-27 10:00:00.056,0.23008138562812233,normal
BTC,0.00105006,-0.0004159953,2026-01-27 11:00:00.003,0.4692359786147516,normal
BTC,0.00125,-0.0003788279,2026-01-27 12:00:00.051,0.6903939700200828,normal
BTC,0.00095871,-0.0004233032,2026-01-27 13:00:00.006,0.3681917527726139,normal
BTC,0.0008003,-0.0004359757,2026-01-27 14:00:00.041,0.19297099945402577,normal
BTC,0.00125,-0.0003989287,2026-01-27 15:00:00.074,0.6903939700200828,normal
BTC,0.00110974,-0.0004112211,2026-01-27 16:00:00.103,0.5352493272546943,normal
BTC,0.00125,-0.0003960212,2026-01-27 17:00:00.024,0.6903939700200828,normal
BTC,0.00062818,-0.0004497457,2026-01-27 18:00:00.011,0.002585316345665248,normal
BTC,0.00125,-0.0003867956,2026-01-27 19:00:00.027,0.6903939700200828,normal
BTC,0.00117642,-0.0004058867,2026-01-27 20:00:00.082,0.6090055284495903,normal
BTC,0.00125,-0.0003776989,2026-01-27 21:00:00.015,0.6903939700200828,normal
BTC,0.00125,-0.0003729553,2026-01-27 22:00:00.042,0.6903939700200828,normal
BTC,0.00125,-0.000363419,2026-01-27 23:00:00.015,0.6903939700200828,normal
BTC,0.00125,-0.0003113705,2026-01-28 00:00:00.090,0.6903939700200828,normal
BTC,0.00125,-0.0003795222,2026-01-28 01:00:00.024,0.6903939700200828,normal
BTC,0.00125,-0.0003580412,2026-01-28 02:00:00.053,0.6903939700200828,normal
BTC,0.00125,-0.0003663665,2026-01-28 03:00:00.047,0.6903939700200828,normal
BTC,0.00123754,-0.0004009967,2026-01-28 04:00:00.114,0.6766116924722664,normal
BTC,0.00125,-0.0003893956,2026-01-28 05:00:00.046,0.6903939700200828,normal
BTC,0.00118999,-0.0004048006,2026-01-28 06:00:00.127,0.6240156011882635,normal
BTC,0.00125,-0.0002678411,2026-01-28 07:00:00.070,0.6903939700200828,normal
BTC,0.00125,-0.0002391563,2026-01-28 08:00:00.044,0.6903939700200828,normal
BTC,0.00125,-0.0002952944,2026-01-28 09:00:00.042,0.6903939700200828,normal
BTC,0.00125,-0.0002110546,2026-01-28 10:00:00.038,0.6903939700200828,normal
BTC,0.00125,-9.99641e-05,2026-01-28 11:00:00.016,0.6903939700200828,normal
BTC,0.00125,-0.0001266102,2026-01-28 12:00:00.051,0.6903939700200828,normal
BTC,0.00125,-0.0001267136,2026-01-28 13:00:00.094,0.6903939700200828,normal
BTC,0.00125,-0.0001462571,2026-01-28 14:00:00.054,0.6903939700200828,normal
BTC,0.00125,-0.0003101666,2026-01-28 15:00:00.003,0.6903939700200828,normal
BTC,0.00125,-0.0003832269,2026-01-28 16:00:00.022,0.6903939700200828,normal
BTC,0.0009490899999999,-0.000424073,2026-01-28 17:00:00.048,0.35755086111841067,normal
BTC,0.00125,-0.0003760928,2026-01-28 18:00:00.020,0.6903939700200828,normal
BTC,0.00125,-0.000299122,2026-01-28 19:00:00.072,0.6903939700200828,normal
BTC,0.00109308,-0.0004125538,2026-01-28 20:00:00.063,0.5168213381739061,normal
BTC,0.00086779,-0.0004305767,2026-01-28 21:00:00.108,0.2676231593017091,normal
BTC,0.00125,-0.0003904013,2026-01-28 22:00:00.010,0.6903939700200828,normal
BTC,0.00125,-0.0003584211,2026-01-28 23:00:00.022,0.6903939700200828,normal
BTC,0.00125,-0.0003151632,2026-01-29 00:00:00.027,0.6903939700200828,normal
BTC,0.0004221,-0.0004662317,2026-01-29 01:00:00.021,-0.22536426287215333,normal
BTC,0.00035539,-0.0004715689,2026-01-29 02:00:00.049,-0.2991536477208561,normal
BTC,0.00056788,-0.0004545693,2026-01-29 03:00:00.013,-0.06411382780628769,normal
BTC,0.00125,-0.0003826219,2026-01-29 04:00:00.038,0.6903939700200828,normal
BTC,0.00125,-0.0003810113,2026-01-29 05:00:00.051,0.6903939700200828,normal
BTC,0.00125,-0.0003311663,2026-01-29 06:00:00.048,0.6903939700200828,normal
BTC,0.00125,-0.0003017766,2026-01-29 07:00:00.087,0.6903939700200828,normal
BTC,0.00125,-0.0002134685,2026-01-29 08:00:00.047,0.6903939700200828,normal
BTC,0.00125,-0.0003345804,2026-01-29 09:00:00.026,0.6903939700200828,normal
BTC,0.00074044,-0.0004407648,2026-01-29 10:00:00.066,0.1267585488912413,normal
BTC,0.00125,-0.0003652336,2026-01-29 11:00:00.051,0.6903939700200828,normal
BTC,0.0008436399999999,-0.0004325085,2026-01-29 12:00:00.000,0.2409103179870104,normal
BTC,0.00125,-0.0002688382,2026-01-29 13:00:00.120,0.6903939700200828,normal
BTC,0.00125,-0.0002346588,2026-01-29 14:00:00.011,0.6903939700200828,normal
BTC,0.00125,-0.0002560535,2026-01-29 15:00:00.016,0.6903939700200828,normal
BTC,0.00125,-0.0002600289,2026-01-29 16:00:00.059,0.6903939700200828,normal
BTC,0.00125,-0.0002738081,2026-01-29 17:00:00.082,0.6903939700200828,normal
BTC,0.00125,-0.0001241955,2026-01-29 18:00:00.099,0.6903939700200828,normal
BTC,0.00125,-0.0001409524,2026-01-29 19:00:00.054,0.6903939700200828,normal
BTC,0.00125,-0.0001349712,2026-01-29 20:00:00.035,0.6903939700200828,normal
BTC,0.00125,-3.98341e-05,2026-01-29 21:00:00.049,0.6903939700200828,normal
BTC,0.00125,-5.22631e-05,2026-01-29 22:00:00.059,0.6903939700200828,normal
BTC,0.00125,-0.0002507379,2026-01-29 23:00:00.037,0.6903939700200828,normal
BTC,0.00125,-0.0002602356,2026-01-30 00:00:00.022,0.6903939700200828,normal
BTC,0.00125,-0.0003797403,2026-01-30 01:00:00.010,0.6903939700200828,normal
BTC,0.00045095,-0.0004639239,2026-01-30 02:00:00.075,-0.19345264912781104,normal
BTC,-8.304e-05,-0.0005066435,2026-01-30 03:00:00.038,-0.7841106256734387,normal
BTC,7.860000000000001e-06,-0.0004993714,2026-01-30 04:00:00.028,-0.6835641546384051,normal
BTC,-0.00025716,-0.0005205724,2026-01-30 05:00:00.053,-0.9767085523689286,normal
BTC,0.00024498,-0.0004804014,2026-01-30 06:00:00.084,-0.4212805549483375,normal
BTC,-0.00059905,-0.0005479239,2026-01-30 07:00:00.117,-1.3548805323707727,normal
BTC,-0.00078993,-0.0005631944,2026-01-30 08:00:00.018,-1.5660170603264074,normal
BTC,-8.71e-05,-0.0005069681,2026-01-30 09:00:00.103,-0.7886014801553115,normal
BTC,-0.0004298,-0.0005343842,2026-01-30 10:00:00.049,-1.1676694188099428,normal
BTC,-0.00013601,-0.0005108806,2026-01-30 11:00:00.108,-0.8427018970785622,normal
BTC,-0.00013901,-0.0005111212,2026-01-30 12:00:00.036,-0.8460202624592563,normal
BTC,0.0008041599999999,-0.0004356669,2026-01-30 13:00:00.025,0.197240629577075,normal
BTC,0.00125,-0.0003801626,2026-01-30 14:00:00.033,0.6903939700200828,normal
BTC,0.00125,-0.0003722954,2026-01-30 15:00:00.008,0.6903939700200828,normal
BTC,0.00055748,-0.0004554017,2026-01-30 16:00:00.054,-0.07561749445936088,normal
BTC,0.00044694,-0.0004642444,2026-01-30 17:00:00.105,-0.19788819752000555,normal
BTC,0.00125,-0.0003706147,2026-01-30 18:00:00.037,0.6903939700200828,normal
BTC,0.00125,-0.00035755,2026-01-30 19:00:00.042,0.6903939700200828,normal
BTC,0.00125,-0.0001674299,2026-01-30 20:00:00.041,0.6903939700200828,normal
BTC,0.00125,-0.000211751,2026-01-30 21:00:00.006,0.6903939700200828,normal
BTC,0.00125,-0.0001581698,2026-01-30 22:00:00.001,0.6903939700200828,normal
BTC,0.00125,-0.0002372936,2026-01-30 23:00:00.031,0.6903939700200828,normal
BTC,0.00125,-0.0001920129,2026-01-31 00:00:00.171,0.6903939700200828,normal
BTC,0.00125,-0.0002507612,2026-01-31 01:00:00.100,0.6903939700200828,normal
BTC,0.00125,-0.0003608769,2026-01-31 02:00:00.068,0.6903939700200828,normal
BTC,0.00125,-0.0003686937,2026-01-31 03:00:00.097,0.6903939700200828,normal
BTC,0.00125,-0.0003767444,2026-01-31 04:00:00.012,0.6903939700200828,normal
BTC,0.00125,-0.0003542451,2026-01-31 05:00:00.026,0.6903939700200828,normal
BTC,0.0009678099999999,-0.0004225749,2026-01-31 06:00:00.002,0.37825746109394226,normal
BTC,0.00101474,-0.0004188206,2026-01-31 07:00:00.010,0.4301677568660456,normal
BTC,0.0006719499999999,-0.0004462437,2026-01-31 08:00:00.049,0.05100026724988264,normal
BTC,0.00125,-0.0003720527,2026-01-31 09:00:00.076,0.6903939700200828,normal
BTC,0.00125,-0.0002855024,2026-01-31 10:00:00.022,0.6903939700200828,normal
BTC,0.00125,-0.0003727515,2026-01-31 11:00:00.050,0.6903939700200828,normal
BTC,0.0010816699999999,-0.0004134664,2026-01-31 12:00:00.105,0.5042004885092221,normal
BTC,0.00125,-0.0003794272,2026-01-31 13:00:00.035,0.6903939700200828,normal
BTC,0.00125,-0.0003523293,2026-01-31 14:00:00.027,0.6903939700200828,normal
BTC,0.00064638,-0.0004482898,2026-01-31 15:00:00.033,0.022716732988543258,normal
BTC,0.00125,-0.0003485965,2026-01-31 16:00:00.091,0.6903939700200828,normal
BTC,0.00121998,-0.0004024016,2026-01-31 17:00:00.030,0.6571881937772698,normal
BTC,-0.00038611,-0.0005308885,2026-01-31 18:00:00.057,-1.1193429576491,normal
BTC,0.00109358,-0.0004125133,2026-01-31 19:00:00.118,0.5173743990706885,normal
BTC,0.00125,-0.0002994271,2026-01-31 20:00:00.081,0.6903939700200828,normal
BTC,0.00125,-0.0002386246,2026-01-31 21:00:00.058,0.6903939700200828,normal
BTC,0.00125,-0.0001754114,2026-01-31 22:00:00.056,0.6903939700200828,normal
BTC,0.00125,-0.0001724701,2026-01-31 23:00:00.088,0.6903939700200828,normal
BTC,0.00125,-0.0001651195,2026-02-01 00:00:00.016,0.6903939700200828,normal
BTC,0.00125,-0.0001248603,2026-02-01 01:00:00.017,0.6903939700200828,normal
BTC,0.00125,-0.0002045581,2026-02-01 02:00:00.052,0.6903939700200828,normal
BTC,0.00125,-0.0002292931,2026-02-01 03:00:00.047,0.6903939700200828,normal
BTC,0.00125,-0.0002309245,2026-02-01 04:00:00.091,0.6903939700200828,normal
BTC,0.00125,-0.0002556101,2026-02-01 05:00:00.008,0.6903939700200828,normal
BTC,0.00125,-0.0003249399,2026-02-01 06:00:00.029,0.6903939700200828,normal
BTC,0.00125,-0.0003348217,2026-02-01 07:00:00.060,0.6903939700200828,normal
BTC,0.00125,-0.0003752063,2026-02-01 08:00:00.056,0.6903939700200828,normal
BTC,0.00125,-0.0003808579,2026-02-01 09:00:00.000,0.6903939700200828,normal
BTC,0.00125,-0.0003971574,2026-02-01 10:00:00.092,0.6903939700200828,normal
BTC,0.00125,-0.0003801519,2026-02-01 11:00:00.017,0.6903939700200828,normal
BTC,0.00115331,-0.0004077353,2026-02-01 12:00:00.097,0.5834430538003096,normal
BTC,0.0006364,-0.0004490876,2026-02-01 13:00:00.026,0.01167763748876726,normal
BTC,0.0007215,-0.0004422802,2026-02-01 14:00:00.096,0.10580860212112546,normal
BTC,0.00017702,-0.0004858385,2026-02-01 15:00:00.019,-0.4964525920389962,normal
BTC,0.00044877,-0.0004640983,2026-02-01 16:00:00.034,-0.19586399463778215,normal
BTC,0.00053523,-0.0004571817,2026-02-01 17:00:00.041,-0.10022870436617592,normal
BTC,0.0011733,-0.0004061358,2026-02-01 18:00:00.062,0.6055544284536682,normal
BTC,0.00103155,-0.0004174759,2026-02-01 19:00:00.042,0.4487616642158685,normal
BTC,0.00037766,-0.0004697876,2026-02-01 20:00:00.067,-0.27452031537816973,normal
BTC,0.00032314,-0.0004741486,2026-02-01 21:00:00.104,-0.33482607556331856,normal
BTC,0.0004227,-0.0004661843,2026-02-01 22:00:00.015,-0.22470058979601454,normal
BTC,0.00041339,-0.0004669285,2026-02-01 23:00:00.006,-0.23499858369410206,normal
BTC,-0.00051235,-0.0005409882,2026-02-02 00:00:00.059,-1.2589797728687109,normal
BTC,0.00025014,-0.0004799891,2026-02-02 01:00:00.038,-0.4155729664935435,normal
BTC,0.00022263,-0.0004821897,2026-02-02 02:00:00.017,-0.44600237703450907,normal
BTC,-0.00044058,-0.0005352463,2026-02-02 03:00:00.062,-1.1795934117445708,normal
BTC,-0.00137156,-0.000609725,2026-02-02 04:00:00.064,-2.2093706791174585,short_squeeze_risk
BTC,-0.00040263,-0.0005322103,2026-02-02 05:00:00.106,-1.1376160896787892,normal
BTC,-0.0008769499999999,-0.000570156,2026-02-02 06:00:00.074,-1.6622717788022994,normal
BTC,-0.0008114899999999,-0.000564919,2026-02-02 07:00:00.020,-1.5898650461955524,normal
BTC,-0.00095544,-0.0005764354,2026-02-02 08:00:00.007,-1.749091278379305,normal
BTC,-0.0005869,-0.0005469517,2026-02-02 09:00:00.043,-1.3414411525789611,normal
BTC,-0.00051016,-0.0005408128,2026-02-02 10:00:00.084,-1.256557366140804,normal
